game_minute,hit_diff,shot_diff,goal_diff,win,game,win_prob,Game Description
53,-8,-6,4,1,2019020075,0.9995604583666444,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
54,-9,-6,5,1,2019020075,0.9999437397862948,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
55,-9,-7,5,1,2019020075,0.999952794758598,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
56,-9,-9,5,1,2019020075,0.9999603079588928,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
57,-9,-10,5,1,2019020075,0.999966690289258,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
58,-9,-11,5,1,2019020075,0.9999720443405512,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
59,-8,-11,5,1,2019020075,0.999976412232156,2019-10-13 - Pittsburgh Penguins beat Winnipeg Jets
0,0,-3,0,1,2021020972,0.5497955074231653,2022-03-18 - Pittsburgh Penguins beat St. Louis Blues
1,0,-5,0,1,2021020972,0.5497500578002696,2022-03-18 - Pittsburgh Penguins beat St. Louis Blues
2,0,-8,0,1,2021020972,0.5496500657080335,2022-03-18 - Pittsburgh Penguins beat St. Louis Blues
